OrderID,CustomerID,OrderDate,Channel,Status
ORD-02901,CUST-0275,2024-04-17,Online,Delivered
ORD-02902,CUST-0384,2024-12-12,Marketplace,Delivered
ORD-02903,CUST-0398,2024-06-03,Online,Delivered
ORD-02904,CUST-0323,2024-05-10,Online,Delivered
ORD-02905,CUST-0183,2024-01-15,Online,Delivered
ORD-02906,CUST-0061,2024-01-10,Marketplace,Delivered
ORD-02907,CUST-0440,2024-10-24,InStore,Returned
ORD-02908,CUST-0063,2024-07-23,Online,Delivered
ORD-02909,CUST-0361,2024-03-18,Marketplace,Delivered
ORD-02910,CUST-0215,2024-09-01,Marketplace,Delivered
ORD-02911,CUST-0360,2024-04-03,Online,Delivered
ORD-02912,CUST-0139,2024-08-21,InStore,Delivered
ORD-02913,CUST-0431,2024-05-26,InStore,Delivered
ORD-02914,CUST-0134,2024-11-27,Marketplace,Delivered
ORD-02915,CUST-0034,2024-11-12,Online,Delivered
ORD-02916,CUST-0193,2024-07-01,Marketplace,Delivered
ORD-02917,CUST-0355,2024-05-03,Online,Delivered
ORD-02918,CUST-0473,2024-05-03,Online,Delivered
ORD-02919,CUST-0320,2024-11-05,Online,Delivered
ORD-02920,CUST-0477,2024-05-19,Marketplace,Pending
ORD-02921,CUST-0087,2024-03-29,InStore,Returned
ORD-02922,CUST-0210,2024-02-25,,Returned
ORD-02923,CUST-0462,2024-07-01,Online,Returned
ORD-02924,CUST-0081,2024-07-04,InStore,Delivered
ORD-02925,CUST-0322,2024-11-29,Online,Returned
ORD-02926,CUST-0415,2024-03-29,Marketplace,Delivered
ORD-02927,CUST-0339,2024-06-26,Online,Delivered
ORD-02928,CUST-0480,2024-11-26,Online,Delivered
ORD-02929,CUST-0190,2024-11-04,InStore,
ORD-02930,CUST-0438,2024-06-17,Online,Pending
ORD-02931,CUST-0348,2024-07-14,Online,Delivered
ORD-02932,CUST-0233,2024-05-18,Online,Delivered
ORD-02933,CUST-0392,2024-12-27,InStore,Delivered
ORD-02934,CUST-0426,2024-02-01,InStore,Delivered
ORD-02935,CUST-0169,2024-12-22,Online,Delivered
ORD-02936,CUST-0443,2024-10-16,Online,Returned
ORD-02937,CUST-0251,2024-08-03,Marketplace,Delivered
ORD-02938,CUST-0168,2024-01-23,Online,Delivered
ORD-02939,CUST-0231,2024-07-21,Marketplace,Delivered
ORD-02940,CUST-0150,2024-06-09,,Delivered
ORD-02941,CUST-0152,2024-03-23,Online,Delivered
ORD-02942,CUST-0038,2024-09-04,Marketplace,Delivered
ORD-02943,CUST-0386,2024-12-21,Online,Delivered
ORD-02944,CUST-0381,2024-08-05,InStore,Delivered
ORD-02945,CUST-0297,2024-10-11,Online,Delivered
ORD-02946,CUST-0489,2024-01-31,Online,Delivered
ORD-02947,CUST-0275,2024-06-21,InStore,Delivered
ORD-02948,CUST-0105,2024-02-26,Online,Delivered
ORD-02949,CUST-0386,2024-09-09,Marketplace,Returned
ORD-02950,CUST-0348,2024-12-26,Online,Delivered
ORD-02951,CUST-0352,2024-09-03,Marketplace,Delivered
ORD-02952,CUST-0062,2024-02-06,Marketplace,Delivered
ORD-02953,CUST-0467,2024-05-24,Online,Delivered
ORD-02954,CUST-0016,2024-08-11,Marketplace,Delivered
ORD-02955,CUST-0350,2024-06-09,Marketplace,Delivered
ORD-02956,CUST-0150,2024-11-29,Online,Delivered
ORD-02957,CUST-0142,2024-11-15,Marketplace,Delivered
ORD-02958,CUST-0116,2024-09-23,,Delivered
ORD-02959,CUST-0312,2024-05-28,Online,Delivered
ORD-02960,CUST-0065,2024-04-03,Online,Delivered
ORD-02961,CUST-0429,2024-02-01,Online,Pending
ORD-02962,CUST-0310,2024-05-20,Online,Delivered
ORD-02963,CUST-0194,2024-06-29,Marketplace,Pending
ORD-02964,CUST-0342,2024-09-22,Online,Delivered
ORD-02965,CUST-0430,2024-09-19,InStore,Delivered
ORD-02966,CUST-0161,2024-01-14,Online,Delivered
ORD-02967,CUST-0463,2024-06-17,Online,Delivered
ORD-02968,CUST-0306,2024-03-22,Marketplace,Delivered
ORD-02969,CUST-0361,2024-03-14,Marketplace,Delivered
ORD-02970,CUST-0278,2024-11-17,Marketplace,Delivered
ORD-02971,CUST-0296,2024-01-25,Online,Delivered
ORD-02972,CUST-0039,2024-06-27,Online,Delivered
ORD-02973,CUST-0361,2024-03-14,Online,Delivered
ORD-02974,CUST-0169,2024-11-12,InStore,
ORD-02975,CUST-0459,2024-08-16,Online,Delivered
ORD-02976,CUST-0068,2024-04-01,InStore,Delivered
ORD-02977,CUST-0007,2024-07-13,Marketplace,Delivered
ORD-02978,CUST-0085,2024-10-06,Online,Delivered
ORD-02979,CUST-0199,2024-12-17,Marketplace,Delivered
ORD-02980,CUST-0132,2024-03-12,Marketplace,Delivered
ORD-02981,CUST-0076,2024-11-23,InStore,Delivered
ORD-02982,CUST-0250,2024-12-19,Online,Delivered
ORD-02983,CUST-0347,2024-12-06,Online,Delivered
ORD-02984,CUST-0443,2024-09-07,Online,Delivered
ORD-02985,CUST-0209,2024-09-01,Online,Returned
ORD-02986,CUST-0084,2024-06-01,Marketplace,Delivered
ORD-02987,CUST-0223,2024-10-29,InStore,Delivered
ORD-02988,CUST-0253,2024-08-05,Online,Delivered
ORD-02989,CUST-0410,2024-09-06,Marketplace,Returned
ORD-02990,CUST-0031,2024-06-16,Marketplace,Delivered
ORD-02991,CUST-0355,2024-10-31,Online,Delivered
ORD-02992,CUST-0201,2024-11-25,Online,Pending
ORD-02993,CUST-0453,2024-02-16,Marketplace,Delivered
ORD-02994,CUST-0052,2024-11-14,InStore,Delivered
ORD-02995,CUST-0368,2024-08-01,Marketplace,Delivered
ORD-02996,CUST-0072,2024-11-13,Online,Delivered
ORD-02997,CUST-0021,2024-06-20,Online,Returned
ORD-02998,CUST-0016,2024-06-10,Online,Delivered
ORD-02999,CUST-0435,2024-12-24,Marketplace,Delivered
ORD-03000,CUST-0016,2024-04-10,Marketplace,Delivered
ORD-03001,CUST-0402,2024-11-09,Online,Delivered
ORD-03002,CUST-0175,2024-07-31,Marketplace,Delivered
ORD-03003,CUST-0312,2024-07-13,Marketplace,Delivered
ORD-03004,CUST-0412,2024-05-03,Marketplace,Pending
ORD-03005,CUST-0338,2024-08-27,InStore,Delivered
ORD-03006,CUST-0078,2024-05-18,Online,Delivered
ORD-03007,CUST-0440,2024-01-20,InStore,Delivered
ORD-03008,CUST-0240,2024-04-02,Online,Delivered
ORD-03009,CUST-0037,2024-01-17,Online,Delivered
ORD-03010,CUST-0232,2024-12-28,InStore,Delivered
ORD-03011,CUST-0400,2024-12-19,InStore,Delivered
ORD-03012,CUST-0213,2024-06-23,Marketplace,Delivered
ORD-03013,CUST-0193,2024-10-13,Marketplace,Delivered
ORD-03014,CUST-0060,2024-05-13,Marketplace,Returned
ORD-03015,CUST-0189,2024-09-01,Marketplace,
ORD-03016,CUST-0267,2024-11-02,Online,Delivered
ORD-03017,CUST-0126,2024-12-01,Marketplace,Delivered
ORD-03018,CUST-0203,2024-06-24,Online,Delivered
ORD-03019,CUST-0322,2024-10-05,Online,Delivered
ORD-03020,CUST-0382,2024-04-24,Online,Delivered
ORD-03021,CUST-0032,2024-12-03,Marketplace,Pending
ORD-03022,CUST-0403,2024-01-29,InStore,Delivered
ORD-03023,CUST-0312,2024-08-28,Marketplace,Delivered
ORD-03024,CUST-0261,2024-09-07,InStore,Delivered
ORD-03025,CUST-0387,2024-10-24,Online,Delivered
ORD-03026,CUST-0412,2024-02-22,Marketplace,Delivered
ORD-03027,CUST-0346,2024-12-13,Marketplace,Delivered
ORD-03028,CUST-0471,2024-03-29,Marketplace,Pending
ORD-03029,CUST-0094,2024-09-23,Marketplace,Pending
ORD-03030,CUST-0328,2024-03-30,Marketplace,Delivered
ORD-03031,CUST-0100,2024-05-28,InStore,Delivered
ORD-03032,CUST-0285,2024-08-18,Marketplace,Delivered
ORD-03033,CUST-0461,2024-06-24,Online,Returned
ORD-03034,CUST-0315,2024-03-21,Marketplace,Delivered
ORD-03035,CUST-0025,2024-03-07,Online,
ORD-03036,CUST-0406,2024-06-01,Online,Delivered
ORD-03037,CUST-0494,2024-10-05,InStore,Delivered
ORD-03038,CUST-0353,2024-12-17,,Delivered
ORD-03039,CUST-0357,2024-02-28,Marketplace,Returned
ORD-03040,CUST-0117,2024-06-29,Online,Returned
ORD-03041,CUST-0199,2024-02-08,Online,Delivered
ORD-03042,CUST-0279,2024-01-15,Online,Delivered
ORD-03043,CUST-0070,2024-09-20,Online,Pending
ORD-03044,CUST-0335,2024-08-04,Marketplace,Delivered
ORD-03045,CUST-0079,2024-03-02,Online,Delivered
ORD-03046,CUST-0424,2024-04-05,Online,Delivered
ORD-03047,CUST-0354,2024-01-01,Online,Returned
ORD-03048,CUST-0014,2024-11-25,Online,Delivered
ORD-03049,CUST-0029,2024-12-05,Marketplace,Delivered
ORD-03050,CUST-0144,2024-02-06,Online,Pending
ORD-03051,CUST-0477,2024-04-02,Marketplace,Delivered
ORD-03052,CUST-0343,2024-11-26,InStore,Returned
ORD-03053,CUST-0010,2024-12-26,Marketplace,Delivered
ORD-03054,CUST-0047,2024-06-01,Marketplace,Delivered
ORD-03055,CUST-0260,2024-01-04,Online,Delivered
ORD-03056,CUST-0012,2024-01-07,Online,Delivered
ORD-03057,CUST-0298,2024-08-22,InStore,Delivered
ORD-03058,CUST-0226,2024-06-26,Marketplace,Returned
ORD-03059,CUST-0260,2024-01-01,Marketplace,Delivered
ORD-03060,CUST-0084,2024-08-01,Marketplace,Returned
ORD-03061,CUST-0348,2024-01-08,Online,Delivered
ORD-03062,CUST-0348,2024-10-20,Online,Delivered
ORD-03063,CUST-0006,2024-05-16,Marketplace,Delivered
ORD-03064,CUST-0398,2024-01-21,Marketplace,Delivered
ORD-03065,CUST-0247,2024-08-13,Online,Delivered
ORD-03066,CUST-0035,2024-06-23,InStore,Returned
ORD-03067,CUST-0175,2024-12-24,Online,Delivered
ORD-03068,CUST-0442,2024-08-31,Online,Delivered
ORD-03069,CUST-0065,2024-04-26,InStore,Delivered
ORD-03070,CUST-0147,2024-10-23,Marketplace,Delivered
ORD-03071,CUST-0057,2024-04-18,,Delivered
ORD-03072,CUST-0193,2024-12-30,Online,Delivered
ORD-03073,CUST-0013,2024-05-31,Online,Delivered
ORD-03074,CUST-0392,2024-08-20,Marketplace,Delivered
ORD-03075,CUST-0018,2024-01-10,Online,Delivered
ORD-03076,CUST-0246,2024-06-12,Marketplace,Delivered
ORD-03077,CUST-0163,2024-11-01,InStore,
ORD-03078,CUST-0343,2024-11-10,Marketplace,Pending
ORD-03079,CUST-0114,2024-03-09,Online,Delivered
ORD-03080,CUST-0500,2024-03-03,Marketplace,Delivered
ORD-03081,CUST-0282,2024-11-28,Online,Delivered
ORD-03082,CUST-0233,2024-12-19,Online,Pending
ORD-03083,CUST-0166,2024-02-26,Online,Delivered
ORD-03084,CUST-0468,2024-06-09,Online,Delivered
ORD-03085,CUST-0322,2024-05-10,InStore,Delivered
ORD-03086,CUST-0026,2024-11-19,Online,Delivered
ORD-03087,CUST-0126,2024-02-16,Online,Delivered
ORD-03088,CUST-0313,2024-03-24,InStore,Delivered
ORD-03089,CUST-0484,2024-10-18,Online,Delivered
ORD-03090,CUST-0281,2024-01-14,Marketplace,Delivered
ORD-03091,CUST-0286,2024-07-29,Online,Delivered
ORD-03092,CUST-0466,2024-06-03,Online,Delivered
ORD-03093,CUST-0391,2024-05-02,InStore,Delivered
ORD-03094,CUST-0283,2024-06-01,Online,Pending
ORD-03095,CUST-0139,2024-07-18,Marketplace,Delivered
ORD-03096,CUST-0101,2024-03-24,Online,Returned
ORD-03097,CUST-0392,2024-08-09,Online,Delivered
ORD-03098,CUST-0011,2024-11-13,Online,Returned
ORD-03099,CUST-0382,2024-10-02,Online,Delivered
ORD-03100,CUST-0216,2024-03-07,Online,Delivered
ORD-03101,CUST-0030,2024-02-16,Marketplace,Delivered
ORD-03102,CUST-0094,2024-04-21,Online,Delivered
ORD-03103,CUST-0116,2024-05-19,Online,Delivered
ORD-03104,CUST-0500,2024-06-25,Online,Delivered
ORD-03105,CUST-0271,2024-09-15,InStore,Delivered
ORD-03106,CUST-0440,2024-01-22,InStore,Delivered
ORD-03107,CUST-0291,2024-01-11,Marketplace,Delivered
ORD-03108,CUST-0039,2024-06-01,InStore,Delivered
ORD-03109,CUST-0024,2024-10-21,Online,Delivered
ORD-03110,CUST-0264,2024-03-07,Online,Delivered
ORD-03111,CUST-0043,2024-09-20,Marketplace,Returned
ORD-03112,CUST-0170,2024-04-08,Marketplace,Delivered
ORD-03113,CUST-0340,2024-11-10,Online,Delivered
ORD-03114,CUST-0169,2024-12-05,Online,Returned
ORD-03115,CUST-0303,2024-04-09,InStore,Delivered
ORD-03116,CUST-0026,2024-04-25,Marketplace,Delivered
ORD-03117,CUST-0180,2024-06-25,Online,Returned
ORD-03118,CUST-0472,2024-04-01,Marketplace,Delivered
ORD-03119,CUST-0150,2024-09-02,Online,Delivered
ORD-03120,CUST-0133,2024-11-19,Online,Pending
ORD-03121,CUST-0143,2024-09-14,Online,Pending
ORD-03122,CUST-0164,2024-11-20,Online,Delivered
ORD-03123,CUST-0101,2024-06-10,Online,Delivered
ORD-03124,CUST-0063,2024-03-09,Marketplace,Delivered
ORD-03125,CUST-0093,2024-10-10,Online,Delivered
ORD-03126,CUST-0207,2024-05-29,Marketplace,Delivered
ORD-03127,CUST-0475,2024-09-06,Online,Delivered
ORD-03128,CUST-0433,2024-04-17,Online,Pending
ORD-03129,CUST-0311,2024-02-28,InStore,Returned
ORD-03130,CUST-0072,2024-12-25,Marketplace,Delivered
ORD-03131,CUST-0060,2024-03-06,InStore,Delivered
ORD-03132,CUST-0441,2024-12-04,InStore,Delivered
ORD-03133,CUST-0029,2024-12-30,Online,Delivered
ORD-03134,CUST-0019,2024-11-20,Online,Delivered
ORD-03135,CUST-0479,2024-09-03,InStore,Delivered
ORD-03136,CUST-0073,2024-08-23,InStore,Delivered
ORD-03137,CUST-0394,2024-11-19,Marketplace,Returned
ORD-03138,CUST-0357,2024-04-18,Marketplace,Delivered
ORD-03139,CUST-0394,2024-07-26,Marketplace,Delivered
ORD-03140,CUST-0246,2024-09-24,Online,Delivered
ORD-03141,CUST-0481,2024-06-04,Marketplace,Delivered
ORD-03142,CUST-0473,2024-06-08,Marketplace,Returned
ORD-03143,CUST-0313,2024-05-17,Marketplace,Delivered
ORD-03144,CUST-0438,2024-08-31,Online,Delivered
ORD-03145,CUST-0440,2024-11-05,Online,Delivered
ORD-03146,CUST-0324,2024-03-13,Online,Delivered
ORD-03147,CUST-0453,2024-12-25,Online,Pending
ORD-03148,CUST-0087,2024-10-01,InStore,Delivered
ORD-03149,CUST-0359,2024-11-27,Online,Delivered
ORD-03150,CUST-0183,2024-08-13,Online,Delivered
ORD-03151,CUST-0197,2024-10-04,,Delivered
ORD-03152,CUST-0244,2024-01-22,Marketplace,Delivered
ORD-03153,CUST-0328,2024-11-26,Marketplace,Delivered
ORD-03154,CUST-0465,2024-01-24,Online,Delivered
ORD-03155,CUST-0385,2024-11-14,Online,Pending
ORD-03156,CUST-0118,2024-12-03,Online,Delivered
ORD-03157,CUST-0498,2024-04-05,Marketplace,Delivered
ORD-03158,CUST-0396,2024-03-07,Online,Returned
ORD-03159,CUST-0419,2024-10-01,InStore,Delivered
ORD-03160,CUST-0372,2024-04-23,Online,Delivered
ORD-03161,CUST-0462,2024-11-29,Online,Delivered
ORD-03162,CUST-0496,2024-02-12,Marketplace,Delivered
ORD-03163,CUST-0082,2024-02-11,Online,Delivered
ORD-03164,CUST-0458,2024-12-24,Marketplace,Delivered
ORD-03165,CUST-0247,2024-09-08,Online,Delivered
ORD-03166,CUST-0463,2024-11-25,Marketplace,Delivered
ORD-03167,CUST-0234,2024-05-06,Marketplace,Delivered
ORD-03168,CUST-0417,2024-09-28,InStore,Delivered
ORD-03169,CUST-0467,2024-08-22,Online,Delivered
ORD-03170,CUST-0482,2024-08-02,Online,Delivered
ORD-03171,CUST-0365,2024-10-19,Online,Delivered
ORD-03172,CUST-0153,2024-08-20,InStore,Delivered
ORD-03173,CUST-0272,2024-06-20,InStore,Delivered
ORD-03174,CUST-0392,2024-04-24,Online,Delivered
ORD-03175,CUST-0035,2024-10-14,Online,Returned
ORD-03176,CUST-0213,2024-03-01,Online,Delivered
ORD-03177,CUST-0211,2024-10-10,Online,Delivered
ORD-03178,CUST-0430,2024-04-16,Online,Delivered
ORD-03179,CUST-0139,2024-09-30,,Delivered
ORD-03180,CUST-0189,2024-10-04,Marketplace,Delivered
ORD-03181,CUST-0300,2024-03-27,InStore,Pending
ORD-03182,CUST-0395,2024-01-28,InStore,Pending
ORD-03183,CUST-0252,2024-02-29,Online,Delivered
ORD-03184,CUST-0395,2024-08-11,Marketplace,Delivered
ORD-03185,CUST-0150,2024-11-16,InStore,Delivered
ORD-03186,CUST-0341,2024-01-27,Online,Delivered
ORD-03187,CUST-0219,2024-10-20,Marketplace,Delivered
ORD-03188,CUST-0082,2024-05-01,Online,Returned
ORD-03189,CUST-0190,2024-07-16,Online,Pending
ORD-03190,CUST-0234,2024-12-19,Online,Pending
ORD-03191,CUST-0176,2024-05-21,Online,Delivered
ORD-03192,CUST-0232,2024-07-22,Marketplace,Delivered
ORD-03193,CUST-0358,2024-01-09,Online,Delivered
ORD-03194,CUST-0478,2024-02-09,Online,Delivered
ORD-03195,CUST-0063,2024-04-09,Online,Delivered
ORD-03196,CUST-0435,2024-01-27,InStore,Delivered
ORD-03197,CUST-0429,2024-09-17,Online,Delivered
ORD-03198,CUST-0495,2024-06-12,Marketplace,Delivered
ORD-03199,CUST-0237,2024-08-25,Marketplace,Delivered
ORD-03200,CUST-0033,2024-03-13,Online,Returned
ORD-03201,CUST-0213,2024-04-08,Online,Delivered
ORD-03202,CUST-0060,2024-09-16,Marketplace,Delivered
ORD-03203,CUST-0379,2024-12-18,Online,Delivered
ORD-03204,CUST-0002,2024-01-29,Online,Delivered
ORD-03205,CUST-0397,2024-11-27,Marketplace,Delivered
ORD-03206,CUST-0450,2024-08-01,Online,Delivered
ORD-03207,CUST-0057,2024-08-01,,Delivered
ORD-03208,CUST-0427,2024-07-12,Online,Delivered
ORD-03209,CUST-0301,2024-01-06,Online,Returned
ORD-03210,CUST-0287,2024-02-09,Marketplace,Returned
ORD-03211,CUST-0138,2024-08-23,Marketplace,Delivered
ORD-03212,CUST-0279,2024-05-05,Marketplace,Delivered
ORD-03213,CUST-0214,2024-12-27,Marketplace,Returned
ORD-03214,CUST-0239,2024-06-16,Online,Delivered
ORD-03215,CUST-0285,2024-02-18,Online,Delivered
ORD-03216,CUST-0481,2024-10-17,Online,Returned
ORD-03217,CUST-0031,2024-04-18,Online,Delivered
ORD-03218,CUST-0206,2024-07-01,,Returned
ORD-03219,CUST-0458,2024-10-19,Marketplace,Delivered
ORD-03220,CUST-0274,2024-12-22,Online,Delivered
ORD-03221,CUST-0011,2024-11-29,Online,Returned
ORD-03222,CUST-0359,2024-09-08,Online,Delivered
ORD-03223,CUST-0047,2024-09-03,Online,Delivered
ORD-03224,CUST-0003,2024-12-26,Online,Delivered
ORD-03225,CUST-0130,2024-04-25,Marketplace,Returned
ORD-03226,CUST-0438,2024-01-26,InStore,Delivered
ORD-03227,CUST-0072,2024-04-05,Marketplace,Delivered
ORD-03228,CUST-0159,2024-03-23,Online,Delivered
ORD-03229,CUST-0392,2024-09-08,Online,Delivered
ORD-03230,CUST-0427,2024-09-19,Marketplace,Delivered
ORD-03231,CUST-0432,2024-08-18,Marketplace,Delivered
ORD-03232,CUST-0130,2024-01-18,Marketplace,Returned
ORD-03233,CUST-0022,2024-10-21,InStore,Delivered
ORD-03234,CUST-0380,2024-05-31,Marketplace,Delivered
ORD-03235,CUST-0389,2024-09-01,Marketplace,Delivered
ORD-03236,CUST-0135,2024-08-15,Online,Pending
ORD-03237,CUST-0020,2024-05-18,Marketplace,Delivered
ORD-03238,CUST-0220,2024-02-29,Online,Delivered
ORD-03239,CUST-0333,2024-02-25,Online,Returned
ORD-03240,CUST-0130,2024-11-07,Marketplace,Delivered
ORD-03241,CUST-0032,2024-12-16,Online,Delivered
ORD-03242,CUST-0090,2024-09-16,Online,Delivered
ORD-03243,CUST-0259,2024-02-15,Online,Delivered
ORD-03244,CUST-0425,2024-06-06,Online,Delivered
ORD-03245,CUST-0298,2024-10-09,Online,Returned
ORD-03246,CUST-0333,2024-10-07,Online,Returned
ORD-03247,CUST-0249,2024-02-14,Online,Delivered
ORD-03248,CUST-0469,2024-01-11,Online,Delivered
ORD-03249,CUST-0173,2024-10-21,InStore,Delivered
ORD-03250,CUST-0357,2024-05-31,Online,Delivered
ORD-03251,CUST-0471,2024-04-16,Online,Delivered
ORD-03252,CUST-0455,2024-01-25,Marketplace,Returned
ORD-03253,CUST-0401,2024-08-06,InStore,Delivered
ORD-03254,CUST-0476,2024-11-22,Marketplace,Delivered
ORD-03255,CUST-0384,2024-12-27,Online,Delivered
ORD-03256,CUST-0047,2024-08-16,Marketplace,Delivered
ORD-03257,CUST-0478,2024-07-20,Marketplace,Delivered
ORD-03258,CUST-0197,2024-02-29,Marketplace,Delivered
ORD-03259,CUST-0408,2024-08-16,Marketplace,Delivered
ORD-03260,CUST-0455,2024-06-12,InStore,Delivered
ORD-03261,CUST-0379,2024-09-17,InStore,Delivered
ORD-03262,CUST-0034,2024-06-05,Marketplace,Delivered
ORD-03263,CUST-0254,2024-04-27,Online,Returned
ORD-03264,CUST-0248,2024-02-25,Marketplace,Pending
ORD-03265,CUST-0434,2024-05-13,Marketplace,Delivered
ORD-03266,CUST-0042,2024-02-08,Online,Delivered
ORD-03267,CUST-0289,2024-03-24,InStore,Pending
ORD-03268,CUST-0123,2024-12-05,Online,Delivered
ORD-03269,CUST-0027,2024-06-12,Online,Delivered
ORD-03270,CUST-0462,2024-08-09,InStore,Delivered
ORD-03271,CUST-0059,2024-11-03,Online,Delivered
ORD-03272,CUST-0147,2024-12-03,Online,Delivered
ORD-03273,CUST-0496,2024-08-01,Online,Delivered
ORD-03274,CUST-0115,2024-11-25,Online,Returned
ORD-03275,CUST-0486,2024-05-22,Online,Delivered
ORD-03276,CUST-0460,2024-05-18,Online,Delivered
ORD-03277,CUST-0387,2024-06-24,Online,Returned
ORD-03278,CUST-0199,2024-09-12,InStore,Delivered
ORD-03279,CUST-0128,2024-10-09,InStore,Returned
ORD-03280,CUST-0376,2024-05-09,Online,Pending
ORD-03281,CUST-0483,2024-02-18,Marketplace,Delivered
ORD-03282,CUST-0153,2024-09-18,Online,Pending
ORD-03283,CUST-0369,2024-02-29,Online,Delivered
ORD-03284,CUST-0271,2024-08-07,Online,Delivered
ORD-03285,CUST-0339,2024-10-27,InStore,Delivered
ORD-03286,CUST-0444,2024-10-04,InStore,Delivered
ORD-03287,CUST-0083,2024-10-13,Online,Returned
ORD-03288,CUST-0023,2024-11-17,Online,Delivered
ORD-03289,CUST-0011,2024-07-24,Online,Delivered
ORD-03290,CUST-0187,2024-10-02,Marketplace,Delivered
ORD-03291,CUST-0469,2024-09-14,Marketplace,Delivered
ORD-03292,CUST-0116,2024-03-03,Online,Delivered
ORD-03293,CUST-0162,2024-01-05,Marketplace,Delivered
ORD-03294,CUST-0103,2024-04-14,Online,
ORD-03295,CUST-0243,2024-06-03,InStore,Delivered
ORD-03296,CUST-0007,2024-09-23,Marketplace,Delivered
ORD-03297,CUST-0362,2024-11-07,Online,Delivered
ORD-03298,CUST-0172,2024-03-30,Marketplace,Delivered
ORD-03299,CUST-0256,2024-02-18,Marketplace,
ORD-03300,CUST-0247,2024-12-13,Online,Delivered
ORD-03301,CUST-0475,2024-02-29,Online,Delivered
ORD-03302,CUST-0192,2024-07-23,InStore,Delivered
ORD-03303,CUST-0114,2024-08-27,Online,Delivered
ORD-03304,CUST-0023,2024-08-22,Online,Delivered
ORD-03305,CUST-0358,2024-02-10,Online,Delivered
ORD-03306,CUST-0314,2024-01-25,Marketplace,Delivered
ORD-03307,CUST-0276,2024-02-13,Marketplace,Delivered
ORD-03308,CUST-0411,2024-08-16,InStore,Returned
ORD-03309,CUST-0373,2024-08-09,Marketplace,Delivered
ORD-03310,CUST-0444,2024-04-02,Online,Delivered
ORD-03311,CUST-0136,2024-09-23,Marketplace,Delivered
ORD-03312,CUST-0357,2024-11-05,Marketplace,Delivered
ORD-03313,CUST-0195,2024-01-29,Online,Delivered
ORD-03314,CUST-0258,2024-07-22,Online,Returned
ORD-03315,CUST-0278,2024-10-17,Online,Returned
ORD-03316,CUST-0070,2024-04-23,Marketplace,Returned
ORD-03317,CUST-0359,2024-05-22,InStore,Returned
ORD-03318,CUST-0360,2024-09-04,Marketplace,Delivered
ORD-03319,CUST-0036,2024-12-17,InStore,Delivered
ORD-03320,CUST-0108,2024-11-09,Online,Delivered
ORD-03321,CUST-0024,2024-08-20,,Returned
ORD-03322,CUST-0140,2024-10-02,Marketplace,Delivered
ORD-03323,CUST-0465,2024-05-24,Online,Delivered
ORD-03324,CUST-0022,2024-09-18,InStore,Delivered
ORD-03325,CUST-0339,2024-07-21,Online,Returned
ORD-03326,CUST-0329,2024-03-27,InStore,Delivered
ORD-03327,CUST-0204,2024-10-22,InStore,Delivered
ORD-03328,CUST-0380,2024-08-11,Marketplace,Pending
ORD-03329,CUST-0224,2024-05-13,Marketplace,Delivered
ORD-03330,CUST-0223,2024-12-08,Online,Pending
ORD-03331,CUST-0081,2024-01-27,Marketplace,Delivered
ORD-03332,CUST-0407,2024-05-01,Online,Delivered
ORD-03333,CUST-0330,2024-01-17,Marketplace,Returned
ORD-03334,CUST-0191,2024-10-12,Marketplace,Delivered
ORD-03335,CUST-0286,2024-10-04,InStore,Delivered
ORD-03336,CUST-0147,2024-05-21,Online,Delivered
ORD-03337,CUST-0282,2024-09-13,Marketplace,Delivered
ORD-03338,CUST-0474,2024-06-29,InStore,Delivered
ORD-03339,CUST-0384,2024-10-09,Marketplace,Delivered
ORD-03340,CUST-0011,2024-06-27,Online,Delivered
ORD-03341,CUST-0276,2024-06-30,Online,Returned
ORD-03342,CUST-0374,2024-12-07,Online,Delivered
ORD-03343,CUST-0056,2024-04-23,Marketplace,Delivered
ORD-03344,CUST-0173,2024-02-24,Marketplace,Delivered
ORD-03345,CUST-0452,2024-08-31,InStore,Delivered
ORD-03346,CUST-0303,2024-12-05,Online,Returned
